reviewId,userId,trainingId,organisationScore,communicationMarks,hardWorkingMarks,disciplineMarks,performanceScore
7708,280,79,61,1,1,0,2
7709,271,93,41,0,1,0,1
7710,99,75,0,0,0,1,1
7711,122,100,18,0,1,0,1
7712,171,84,55,1,1,1,3
7713,35,66,29,1,1,0,2
7714,127,7,2,1,1,1,3
7715,241,14,75,1,1,1,3
7716,174,20,32,1,0,1,2
7717,189,7,27,0,0,0,0
7718,199,75,78,0,0,0,0
7719,262,49,46,1,0,1,2
7720,82,59,1,1,0,0,1
7721,110,36,45,1,0,0,1
7722,57,79,80,0,1,1,2
7723,279,80,19,1,0,1,2
7724,134,40,72,1,0,0,1
7725,227,96,2,0,0,1,1
7726,291,52,41,1,1,0,2
7727,21,54,93,0,0,1,1
7728,191,59,62,0,0,1,1
7729,107,18,73,1,1,0,2
7730,290,39,86,1,1,1,3
7731,181,49,38,0,0,1,1
7732,221,70,65,0,1,1,2
7733,286,54,95,0,0,1,1
7734,299,43,9,1,0,0,1
7735,138,83,100,0,1,1,2
7736,55,82,76,1,0,0,1
7737,298,23,77,0,0,0,0
7738,229,46,17,1,1,0,2
7739,283,17,89,0,0,1,1
7740,81,86,57,0,0,0,0
7741,87,5,17,0,1,1,2
7742,9,21,73,1,0,0,1
7743,78,55,3,1,1,0,2
7744,106,44,96,0,0,0,0
7745,246,81,98,1,1,0,2
7746,213,58,85,0,1,0,1
7747,118,38,48,0,0,1,1
7748,218,28,10,1,1,1,3
7749,161,33,81,1,0,1,2
7750,237,17,31,1,0,0,1
7751,263,97,16,0,1,1,2
7752,283,49,51,0,0,1,1
7753,35,88,32,1,1,0,2
7754,47,6,90,1,0,1,2
7755,130,93,31,1,1,1,3
7756,252,42,29,0,1,0,1
7757,278,68,61,0,0,0,0
7758,225,9,1,0,1,0,1
7759,8,55,27,1,1,0,2
7760,213,17,54,1,1,1,3
7761,67,27,100,0,0,1,1
7762,80,74,82,0,0,1,1
7763,23,30,78,0,0,0,0
7764,44,1,9,1,0,0,1
7765,236,65,69,0,1,0,1
7766,220,28,43,1,1,1,3
7767,153,44,23,0,1,0,1
7768,200,40,24,1,1,0,2
7769,138,32,61,0,0,1,1
7770,210,100,87,0,1,0,1
7771,73,51,96,0,0,0,0
7772,149,28,29,0,1,1,2
7773,292,59,34,1,0,1,2
7774,126,84,30,1,0,1,2
7775,139,65,69,0,0,0,0
7776,152,7,54,0,0,0,0
7777,1,63,85,1,1,1,3
7778,36,19,74,1,1,0,2
7779,267,12,0,0,1,0,1
7780,128,22,5,1,1,0,2
7781,101,96,42,1,0,0,1
7782,231,32,88,1,1,0,2
7783,93,23,50,1,0,0,1
7784,49,62,14,1,1,1,3
7785,24,61,30,0,0,1,1
7786,216,11,54,0,0,0,0
7787,22,4,5,1,0,0,1
7788,35,81,85,1,1,1,3
7789,126,47,24,0,1,0,1
7790,155,95,90,1,0,0,1
7791,183,35,20,0,1,1,2
7792,261,2,81,0,0,0,0
7793,263,57,52,0,1,0,1
7794,197,67,86,0,1,0,1
7795,217,20,44,1,1,1,3
7796,237,37,36,0,0,1,1
7797,115,29,84,1,0,1,2
7798,158,23,12,0,0,1,1
7799,136,1,47,1,1,0,2
7800,199,93,70,1,0,0,1
7801,159,83,4,1,1,1,3
7802,79,94,87,1,1,0,2
7803,257,80,72,0,0,0,0
7804,220,90,97,1,1,1,3
7805,285,68,48,1,1,1,3
7806,26,32,83,0,1,1,2
7807,173,64,6,1,0,0,1
7808,299,63,5,1,0,0,1
7809,30,89,65,0,0,1,1
7810,214,80,80,0,0,1,1
7811,134,25,23,0,0,0,0
7812,119,51,9,1,0,1,2
7813,140,95,43,1,1,1,3
7814,117,26,45,1,0,0,1
7815,22,91,78,0,0,1,1
7816,270,96,17,1,0,0,1
7817,206,72,62,1,1,1,3
7818,114,66,10,0,1,0,1
7819,270,92,61,1,1,1,3
7820,256,74,0,1,1,1,3
7821,212,92,10,0,0,0,0
7822,71,5,10,1,1,1,3
7823,131,17,49,1,0,0,1
7824,121,82,55,1,0,0,1
7825,287,64,30,1,0,1,2
7826,207,34,70,0,0,1,1
7827,43,31,30,0,0,1,1
7828,159,75,32,1,0,0,1
7829,55,46,96,1,1,0,2
7830,96,33,36,0,1,0,1
7831,4,26,90,0,1,0,1
7832,286,56,54,1,1,0,2
7833,49,62,67,0,1,1,2
7834,2,82,60,0,1,0,1
7835,230,86,30,1,1,1,3
7836,131,7,79,0,0,1,1
7837,102,78,99,0,1,1,2
7838,229,10,51,1,1,1,3
7839,135,69,67,1,0,0,1
7840,235,52,27,0,1,1,2
7841,49,95,52,0,1,0,1
7842,46,47,94,0,0,1,1
7843,164,94,42,0,1,0,1
7844,270,11,29,1,1,1,3
7845,175,48,78,1,0,1,2
7846,258,44,74,1,1,0,2
7847,292,25,50,1,1,1,3
7848,280,72,77,1,0,1,2
7849,17,74,21,0,0,0,0
7850,106,60,84,1,1,1,3
7851,127,54,77,1,0,1,2
7852,256,71,70,0,0,0,0
7853,193,90,5,0,0,1,1
7854,90,70,27,0,1,0,1
7855,195,19,12,0,1,0,1
7856,247,39,26,0,0,1,1
7857,213,96,12,1,1,1,3
7858,180,38,6,0,0,0,0
7859,69,92,39,0,1,0,1
7860,199,23,75,1,0,0,1
7861,97,47,90,1,1,1,3
7862,172,87,53,0,1,1,2
7863,108,77,36,0,0,1,1
7864,115,60,73,0,0,0,0
7865,299,35,93,1,0,0,1
7866,258,37,20,1,0,0,1
7867,56,72,38,0,0,1,1
7868,90,18,100,1,1,1,3
7869,179,90,76,1,0,1,2
7870,284,53,39,0,0,1,1
7871,232,66,96,0,1,1,2
7872,200,34,70,0,1,0,1
7873,252,7,52,0,1,0,1
7874,235,4,19,1,0,1,2
7875,94,66,54,1,1,0,2
7876,65,53,69,1,1,1,3
7877,159,97,28,1,1,1,3
7878,214,66,94,0,0,1,1
7879,95,44,49,0,1,1,2
7880,258,36,76,1,0,1,2
7881,300,85,48,0,0,0,0
7882,105,39,58,0,0,0,0
7883,211,96,64,1,1,0,2
7884,158,57,14,1,0,1,2
7885,280,56,69,1,1,0,2
7886,99,52,70,0,0,0,0
7887,257,51,55,1,0,0,1
7888,260,52,28,0,1,0,1
7889,227,87,46,0,0,1,1
7890,269,34,47,1,0,0,1
7891,250,54,65,0,0,0,0
7892,52,81,98,0,1,0,1
7893,2,76,42,1,1,0,2
7894,178,60,86,1,1,0,2
7895,84,88,86,1,0,1,2
7896,18,69,86,0,0,1,1
7897,260,62,25,0,0,0,0
7898,282,18,11,1,1,1,3
7899,103,19,35,1,0,1,2
7900,115,22,79,1,0,0,1
7901,16,61,34,1,0,1,2
7902,297,7,60,1,0,1,2
7903,200,14,50,0,1,0,1
7904,106,84,32,0,0,1,1
7905,43,65,87,0,1,0,1
7906,188,81,57,1,1,0,2
7907,27,44,83,0,0,0,0
7908,5,71,100,1,1,0,2
7909,241,93,58,0,0,1,1
7910,60,37,12,0,0,0,0
7911,178,37,84,0,1,1,2
7912,221,97,6,1,0,0,1
7913,127,10,30,0,1,0,1
7914,242,10,58,1,0,0,1
7915,290,25,31,1,0,0,1
7916,26,33,12,1,1,1,3
7917,71,93,92,0,1,1,2
7918,246,74,73,0,1,0,1
7919,96,75,76,0,0,0,0
7920,151,81,97,0,0,1,1
7921,97,57,47,0,0,1,1
7922,62,51,51,0,0,0,0
7923,230,19,25,0,0,1,1
7924,203,40,60,1,1,1,3
7925,102,100,45,0,1,0,1
7926,212,4,100,1,1,0,2
7927,254,10,70,0,0,0,0
7928,144,5,52,1,0,0,1
7929,229,40,88,0,1,1,2
7930,174,67,74,0,1,1,2
7931,249,36,56,0,0,1,1
7932,144,96,2,0,1,0,1
7933,135,28,87,1,1,1,3
7934,8,80,21,1,0,1,2
7935,267,30,96,0,1,1,2
7936,153,37,51,0,0,0,0
7937,37,39,41,0,0,1,1
7938,113,29,49,0,0,0,0
7939,184,100,46,1,0,1,2
7940,178,71,97,1,1,1,3
7941,107,70,58,0,1,0,1
7942,261,20,17,0,1,0,1
7943,20,82,16,0,1,0,1
7944,79,71,8,1,0,1,2
7945,248,26,80,0,1,1,2
7946,151,61,57,0,1,0,1
7947,67,26,94,0,0,1,1
7948,157,87,22,1,0,1,2
7949,272,94,19,1,1,0,2
7950,31,71,86,0,1,0,1
7951,162,43,68,0,1,0,1
7952,279,82,75,0,0,0,0
7953,208,44,5,0,0,1,1
7954,249,39,31,0,0,1,1
7955,65,50,69,0,0,0,0
7956,73,56,64,0,0,1,1
7957,50,23,70,0,1,1,2
7958,76,63,40,0,1,1,2
7959,42,71,79,1,1,1,3
7960,40,57,62,0,1,0,1
7961,196,19,89,1,0,1,2
7962,231,93,0,1,1,1,3
7963,23,44,5,1,1,0,2
7964,294,55,18,1,1,1,3
7965,88,81,5,1,1,0,2
7966,19,80,79,0,1,0,1
7967,239,1,94,0,1,1,2
7968,16,75,15,0,1,0,1
7969,187,62,20,0,1,0,1
7970,164,63,71,0,0,1,1
7971,243,22,83,1,0,0,1
7972,237,16,74,0,1,0,1
7973,120,35,67,0,1,0,1
7974,51,63,19,0,0,1,1
7975,232,46,66,0,0,1,1
7976,300,47,11,1,0,0,1
7977,287,96,94,1,0,0,1
7978,268,55,100,0,1,1,2
7979,6,55,6,0,1,0,1
7980,46,42,95,0,0,0,0
7981,277,94,56,0,1,0,1
7982,123,38,61,0,1,1,2
7983,182,44,75,0,0,0,0
7984,68,72,24,1,0,0,1
7985,86,100,68,1,1,1,3
7986,130,93,76,0,0,1,1
7987,49,29,53,1,0,0,1
7988,274,67,25,0,0,1,1
7989,193,78,61,0,1,1,2
7990,36,26,16,1,0,0,1
7991,287,67,6,0,1,1,2
7992,241,43,91,0,1,1,2
7993,117,58,16,1,0,1,2
7994,153,88,84,0,0,1,1
7995,189,69,29,1,0,0,1
7996,236,58,72,1,1,1,3
7997,218,59,63,0,1,1,2
7998,216,80,8,0,1,1,2
7999,226,6,76,1,0,0,1
8000,172,81,15,1,0,1,2
8001,284,26,83,0,1,1,2
8002,133,49,66,1,0,1,2
8003,38,18,47,0,1,0,1
8004,191,19,0,0,0,0,0
8005,126,71,18,1,1,0,2
8006,148,43,6,1,1,0,2
8007,41,34,61,0,1,1,2
8008,225,15,58,1,0,1,2
8009,97,28,42,0,1,0,1
8010,62,20,93,0,0,1,1
8011,167,61,65,0,1,1,2
8012,195,17,8,1,1,1,3
8013,299,52,89,0,0,0,0
8014,123,72,36,0,0,0,0
8015,142,37,19,0,0,0,0
8016,82,83,71,1,1,1,3
8017,8,71,25,1,0,0,1
8018,162,67,59,0,0,0,0
8019,213,54,67,1,0,1,2
8020,3,23,16,1,0,0,1
8021,299,36,35,0,0,0,0
8022,227,44,31,0,1,1,2
8023,277,45,23,1,0,0,1
8024,154,97,47,0,1,0,1
8025,15,90,99,0,0,1,1
8026,203,65,94,0,1,1,2
8027,85,15,41,1,0,1,2
8028,204,18,54,1,1,0,2
8029,185,98,68,1,1,1,3
8030,54,82,63,0,0,1,1
8031,182,100,32,0,0,0,0
8032,221,29,72,1,0,0,1
8033,254,40,76,0,0,1,1
8034,37,100,88,0,1,1,2
8035,287,86,41,1,0,0,1
8036,229,79,94,1,0,1,2
8037,160,58,86,0,0,0,0
8038,246,93,37,0,1,1,2
8039,228,60,19,0,0,0,0
8040,183,85,62,1,1,0,2
8041,127,1,49,1,0,1,2
8042,104,79,73,1,0,0,1
8043,112,20,64,1,1,0,2
8044,276,90,15,0,0,0,0
8045,196,51,62,1,0,1,2
8046,48,94,99,1,1,1,3
8047,78,10,70,0,0,0,0
8048,80,78,48,1,1,0,2
8049,15,40,46,0,1,0,1
8050,176,36,80,0,1,0,1
8051,136,48,83,1,0,1,2
8052,259,13,47,1,1,1,3
8053,260,15,58,0,0,1,1
8054,66,25,50,0,1,1,2
8055,49,98,42,1,1,1,3
8056,228,92,83,1,0,1,2
8057,218,46,9,0,0,1,1
8058,190,82,95,0,0,1,1
8059,67,15,3,0,0,1,1
8060,226,82,71,1,0,1,2
8061,204,32,21,1,1,0,2
8062,293,56,91,1,1,1,3
8063,185,42,33,1,0,1,2
8064,22,79,41,0,0,0,0
8065,143,89,29,0,0,1,1
8066,131,81,40,0,0,0,0
8067,31,41,22,1,0,0,1
8068,152,48,91,0,1,0,1
8069,170,24,33,0,1,0,1
8070,143,10,83,0,0,1,1
8071,41,77,6,0,0,0,0
8072,27,93,37,1,1,0,2
8073,28,38,93,1,0,0,1
8074,237,66,84,0,1,1,2
8075,85,54,29,0,1,0,1
8076,271,36,92,1,0,1,2
8077,178,46,9,1,1,1,3
8078,12,37,56,0,0,1,1
8079,276,32,59,1,1,0,2
8080,213,22,51,0,1,1,2
8081,285,42,1,1,1,1,3
8082,197,64,26,1,0,1,2
8083,67,70,35,1,0,0,1
8084,86,46,88,1,1,0,2
8085,122,29,79,0,0,1,1
8086,102,20,54,1,1,0,2
8087,212,28,64,1,0,0,1
8088,177,12,91,1,1,1,3
8089,273,26,71,0,1,1,2
8090,209,98,64,0,1,0,1
8091,124,65,95,1,1,1,3
8092,282,18,76,0,0,1,1
8093,52,84,11,0,0,0,0
8094,45,32,39,0,1,1,2
8095,212,23,84,1,1,1,3
8096,276,94,42,0,0,1,1
8097,245,49,64,1,0,1,2
8098,5,42,78,1,0,0,1
8099,109,7,67,0,1,0,1
8100,96,53,30,1,1,1,3
8101,164,59,68,0,0,0,0
8102,251,51,86,1,1,1,3
8103,180,79,36,0,1,0,1
8104,216,24,81,0,0,0,0
8105,215,67,23,0,0,0,0
8106,159,38,19,0,1,1,2
8107,136,71,48,0,0,1,1
8108,55,1,23,1,0,1,2
8109,85,80,65,0,0,1,1
8110,261,31,65,1,0,0,1
8111,8,25,7,1,1,0,2
8112,66,64,18,1,1,1,3
8113,65,20,21,1,1,0,2
8114,72,27,0,0,0,1,1
8115,61,37,67,0,1,1,2
8116,147,99,6,1,0,1,2
8117,108,99,62,0,0,1,1
8118,90,24,85,0,1,1,2
8119,94,4,33,0,1,1,2
8120,224,77,48,1,0,1,2
8121,103,40,89,1,1,1,3
8122,194,43,51,1,1,0,2
8123,188,32,78,1,1,0,2
8124,183,20,63,1,0,1,2
8125,274,74,37,0,0,1,1
8126,66,36,16,0,0,1,1
8127,266,70,99,1,1,0,2
8128,218,21,88,0,0,1,1
8129,176,31,87,1,0,0,1
8130,112,26,33,1,0,0,1
8131,205,4,55,0,1,0,1
8132,286,38,51,0,1,0,1
8133,144,21,29,1,0,1,2
8134,92,16,66,0,0,0,0
8135,274,44,77,1,0,0,1
8136,154,68,20,1,0,1,2
8137,105,13,31,1,1,1,3
8138,123,80,70,1,0,1,2
8139,232,6,65,0,0,1,1
8140,111,36,63,1,1,0,2
8141,173,78,25,0,0,0,0
8142,57,41,73,0,0,0,0
8143,178,60,7,1,0,0,1
8144,207,38,61,1,1,0,2
8145,279,63,57,1,1,1,3
8146,62,46,87,1,1,1,3
8147,159,79,74,0,1,1,2
8148,156,58,45,0,1,0,1
8149,134,45,1,1,0,0,1
8150,249,2,25,0,0,1,1
8151,268,33,0,0,1,0,1
8152,70,53,70,0,0,0,0
8153,295,67,50,1,1,1,3
8154,123,57,33,0,0,0,0
8155,37,70,6,1,0,0,1
8156,202,20,21,0,1,0,1
8157,102,84,97,0,0,1,1
8158,219,26,48,1,1,1,3
8159,288,45,68,1,0,1,2
8160,179,9,12,1,0,0,1
8161,279,99,93,0,0,0,0
8162,125,21,25,0,0,1,1
8163,293,94,42,0,0,0,0
8164,97,10,6,0,1,0,1
8165,228,56,21,0,0,0,0
8166,250,40,25,1,1,1,3
8167,224,20,42,0,0,1,1
8168,135,43,5,0,1,0,1
8169,227,21,68,1,1,0,2
8170,269,8,41,1,1,0,2
8171,257,32,0,1,1,1,3
8172,71,36,79,0,1,1,2
8173,250,96,69,0,0,1,1
8174,277,78,74,0,0,1,1
8175,79,87,91,0,1,0,1
8176,36,83,3,0,0,1,1
8177,38,14,56,1,1,1,3
8178,209,47,43,1,1,1,3
8179,58,85,6,1,0,0,1
8180,218,45,36,1,1,1,3
8181,154,62,73,0,1,0,1
8182,231,61,1,1,1,0,2
8183,244,26,7,1,1,0,2
8184,88,78,80,1,0,0,1
8185,127,99,95,0,1,0,1
8186,259,52,52,1,1,0,2
8187,107,85,81,0,1,1,2
8188,170,67,54,0,1,0,1
8189,67,79,0,1,0,0,1
8190,35,32,27,0,0,0,0
8191,296,57,57,1,0,1,2
8192,287,53,81,1,1,1,3
8193,24,32,43,0,0,1,1
8194,32,17,50,1,0,1,2
8195,153,57,71,1,1,0,2
8196,24,90,89,0,1,0,1
8197,19,51,98,0,1,0,1
8198,173,61,2,0,0,1,1
8199,299,37,55,0,1,1,2
8200,129,39,0,0,0,0,0
8201,226,90,4,1,0,1,2
8202,105,67,53,1,0,1,2
8203,202,86,23,0,1,0,1
8204,68,39,38,1,0,1,2
8205,106,78,94,1,0,1,2
8206,247,83,60,0,0,0,0
8207,196,90,13,1,1,1,3
8208,199,7,22,0,0,1,1
8209,240,29,83,0,1,0,1
8210,225,30,49,1,0,1,2
8211,277,89,68,0,0,1,1
8212,67,31,90,1,1,1,3
8213,177,92,50,1,0,0,1
8214,66,89,3,0,0,1,1
8215,206,91,78,1,0,0,1
8216,183,17,78,1,1,1,3
8217,213,55,80,1,1,0,2
8218,189,88,51,0,1,0,1
8219,111,39,66,1,0,0,1
8220,189,18,47,0,0,1,1
8221,123,79,24,1,1,1,3
8222,171,18,98,0,0,0,0
8223,129,73,92,0,0,1,1
8224,266,80,49,0,0,0,0
8225,227,73,74,0,0,0,0
8226,289,5,89,0,0,1,1
8227,165,99,30,1,0,0,1
8228,21,55,95,0,0,1,1
8229,71,97,15,0,1,1,2
8230,159,29,93,0,1,0,1
8231,48,23,61,0,0,1,1
8232,121,25,66,1,0,0,1
8233,59,27,6,0,1,1,2
8234,197,13,30,0,0,0,0
8235,101,22,52,0,0,1,1
8236,278,59,70,0,1,1,2
8237,105,23,2,0,1,0,1
8238,239,11,12,0,1,0,1
8239,210,66,42,0,0,1,1
8240,225,1,68,0,1,1,2
8241,104,66,82,0,0,0,0
8242,250,10,78,1,1,0,2
8243,89,46,7,0,0,0,0
8244,170,9,45,1,1,0,2
8245,256,38,96,1,1,1,3
8246,15,75,48,1,1,1,3
8247,53,89,68,0,1,1,2
8248,182,95,10,0,1,0,1
8249,241,69,61,0,0,1,1
8250,38,42,62,0,0,0,0
8251,6,86,69,0,0,1,1
8252,280,4,57,0,1,1,2
8253,51,90,74,1,0,0,1
8254,224,68,59,1,1,1,3
8255,265,3,78,0,0,0,0
8256,278,63,23,0,0,1,1
8257,100,91,38,0,1,0,1
8258,71,56,91,0,0,0,0
8259,191,32,33,1,0,0,1
8260,172,70,77,1,0,1,2
8261,196,3,24,0,1,0,1
8262,272,52,81,1,1,1,3
8263,281,62,61,0,1,1,2
8264,106,95,36,0,1,1,2
8265,94,5,27,0,1,0,1
8266,81,18,37,1,0,0,1
8267,165,35,22,0,1,0,1
8268,222,28,48,0,1,0,1
8269,119,97,67,1,1,0,2
8270,160,66,82,0,0,1,1
8271,231,35,0,0,1,0,1
8272,91,50,19,1,1,0,2
8273,107,38,21,0,0,1,1
8274,120,82,19,1,0,0,1
8275,182,23,75,1,0,0,1
8276,69,17,4,1,1,0,2
8277,22,70,52,1,0,0,1
8278,189,22,82,1,1,0,2
8279,291,97,52,0,1,1,2
8280,9,17,78,0,0,1,1
8281,144,72,50,1,1,0,2
8282,191,57,87,1,1,0,2
8283,18,57,35,1,1,0,2
8284,163,94,80,0,1,1,2
8285,269,14,43,1,1,1,3
8286,106,84,62,0,1,0,1
8287,75,40,1,1,1,1,3
8288,36,1,11,0,0,0,0
8289,93,48,64,0,1,1,2
8290,156,20,26,1,0,1,2
8291,191,15,80,1,1,0,2
8292,107,78,11,0,0,0,0
8293,292,27,24,0,1,1,2
8294,118,93,57,0,1,0,1
8295,69,52,13,1,1,0,2
8296,42,12,54,1,1,1,3
8297,159,59,52,1,0,0,1
8298,126,58,62,1,1,1,3
8299,270,9,100,0,0,0,0
8300,212,18,84,1,1,1,3
8301,181,46,84,1,0,0,1
8302,230,65,64,0,1,0,1
8303,140,1,2,0,1,1,2
8304,262,100,27,0,0,0,0
8305,160,10,38,1,1,0,2
8306,145,40,48,1,1,0,2
8307,1,95,87,1,0,0,1
8308,4,84,99,0,1,1,2
8309,120,36,35,1,0,1,2
8310,219,32,22,0,1,0,1
8311,135,52,37,1,1,0,2
8312,22,91,32,1,0,0,1
8313,195,56,77,1,0,0,1
8314,228,77,24,1,1,1,3
8315,217,82,4,0,0,1,1
8316,40,12,45,1,0,0,1
8317,254,87,48,0,1,1,2
8318,158,88,71,0,1,1,2
8319,99,57,29,0,0,1,1
8320,176,99,66,1,0,0,1
8321,209,26,15,1,0,0,1
8322,289,39,23,1,1,0,2
8323,49,42,85,0,1,1,2
8324,134,22,58,1,0,0,1
8325,238,77,34,0,0,1,1
8326,56,98,29,0,0,1,1
8327,17,72,91,1,0,1,2
8328,10,38,26,0,0,0,0
8329,52,66,91,1,1,1,3
8330,147,48,59,1,0,1,2
8331,51,87,22,0,0,1,1
8332,83,7,73,1,0,0,1
8333,298,76,61,1,1,0,2
8334,16,82,66,0,0,1,1
8335,165,81,56,1,1,1,3
8336,185,97,47,0,0,1,1
8337,148,30,90,0,0,1,1
8338,175,4,69,0,0,0,0
8339,252,41,87,0,0,0,0
8340,89,27,100,0,0,0,0
8341,19,28,81,0,0,1,1
8342,203,48,80,0,0,1,1
8343,123,76,50,0,0,0,0
8344,239,9,52,1,1,0,2
8345,131,5,99,0,0,0,0
8346,31,6,92,0,0,1,1
8347,237,57,80,1,1,1,3
8348,239,48,23,1,0,1,2
8349,48,39,65,1,0,0,1
8350,226,87,88,0,1,1,2
8351,283,89,61,0,1,1,2
8352,13,50,94,1,0,1,2
8353,5,34,26,1,0,0,1
8354,225,35,65,1,0,1,2
8355,149,38,13,0,1,0,1
8356,175,32,74,0,0,1,1
8357,257,51,94,1,1,0,2
8358,24,71,78,1,1,0,2
8359,249,50,58,0,1,1,2
8360,123,89,77,1,0,0,1
8361,39,9,43,0,1,0,1
8362,241,57,6,0,0,1,1
8363,36,3,4,0,1,1,2
8364,11,91,17,1,1,0,2
8365,144,8,36,0,0,0,0
8366,85,96,65,1,0,1,2
8367,291,16,22,0,0,1,1
8368,210,23,19,1,1,0,2
8369,1,17,97,1,0,1,2
8370,212,21,83,0,0,0,0
8371,192,68,43,0,1,0,1
8372,224,30,40,1,1,0,2
8373,194,15,6,1,0,0,1
8374,31,17,8,1,1,1,3
8375,17,70,2,1,1,0,2
8376,63,68,8,0,1,1,2
8377,284,4,0,0,0,0,0
8378,172,38,27,0,1,1,2
8379,159,90,75,1,0,0,1
8380,131,8,38,1,1,0,2
8381,86,17,94,1,1,1,3
8382,138,65,52,1,0,0,1
8383,5,11,60,1,1,1,3
8384,180,40,21,0,0,1,1
8385,179,12,93,0,1,1,2
8386,290,38,46,1,0,0,1
8387,256,26,62,0,1,0,1
8388,244,50,63,0,0,0,0
8389,175,24,77,0,1,0,1
8390,116,63,14,0,0,1,1
8391,88,93,37,1,0,1,2
8392,269,36,64,1,0,1,2
8393,100,97,29,0,1,0,1
8394,118,65,18,1,1,1,3
8395,94,67,73,0,0,0,0
8396,281,7,81,1,1,1,3
8397,167,19,88,1,1,0,2
8398,255,5,79,1,1,1,3
8399,237,10,64,0,0,0,0
8400,188,68,28,0,1,0,1
8401,99,19,83,1,1,0,2
8402,226,78,76,0,1,1,2
8403,64,78,59,1,0,1,2
8404,82,37,76,1,0,0,1
8405,99,65,43,1,0,1,2
8406,63,80,27,1,0,0,1
8407,186,79,43,0,0,1,1
8408,215,79,100,0,0,1,1
8409,207,72,37,1,0,0,1
8410,171,25,43,0,1,1,2
8411,224,13,7,1,0,1,2
8412,184,18,58,1,1,1,3
8413,122,51,13,0,1,1,2
8414,241,93,53,0,1,1,2
8415,212,60,16,1,0,1,2
8416,257,98,0,1,1,1,3
8417,287,5,54,1,1,1,3
8418,293,64,30,1,0,1,2
8419,23,89,50,0,0,0,0
8420,179,1,44,0,0,0,0
8421,293,38,70,0,1,1,2
8422,279,19,85,0,0,1,1
8423,260,39,78,0,0,0,0
8424,288,42,97,1,0,1,2
8425,295,18,87,0,1,0,1
8426,85,51,65,0,1,1,2
8427,120,86,25,0,1,0,1
8428,127,46,4,1,0,0,1
8429,249,34,78,1,0,0,1
8430,246,9,92,1,1,1,3
8431,61,17,3,0,0,0,0
8432,98,93,99,0,0,0,0
8433,256,84,31,1,1,0,2
8434,205,30,1,0,1,1,2
8435,149,68,10,0,1,1,2
8436,178,57,45,1,0,0,1
8437,258,37,2,0,0,1,1
8438,101,7,15,0,1,0,1
8439,135,29,96,1,0,0,1
8440,242,25,57,0,1,1,2
8441,214,57,3,0,1,1,2
8442,62,38,73,0,1,1,2
8443,120,80,47,1,0,0,1
8444,94,10,15,1,1,0,2
8445,187,53,19,0,0,0,0
8446,267,56,21,0,0,1,1
8447,150,7,30,0,0,1,1
8448,298,99,70,1,0,1,2
8449,277,71,14,0,1,1,2
8450,297,57,47,1,0,1,2
8451,80,42,3,1,1,0,2
8452,280,95,40,1,1,1,3
8453,36,7,96,0,0,0,0
8454,253,42,52,0,0,1,1
8455,230,23,10,1,1,1,3
8456,240,97,43,1,1,1,3
8457,47,86,66,1,1,1,3
8458,188,95,64,1,1,0,2
8459,211,16,74,0,1,0,1
8460,31,8,45,0,1,0,1
8461,266,91,65,0,0,0,0
8462,254,17,27,1,0,1,2
8463,32,86,2,1,0,0,1
8464,120,99,40,1,0,0,1
8465,92,20,48,1,0,1,2
8466,223,21,6,0,1,0,1
8467,133,75,53,1,1,0,2
8468,157,83,87,0,0,1,1
8469,212,86,21,0,0,0,0
8470,89,37,21,1,1,1,3
8471,265,68,57,0,1,0,1
8472,280,17,95,1,0,0,1
8473,173,37,97,0,0,0,0
8474,177,82,33,1,0,1,2
8475,90,9,9,1,0,0,1
8476,54,96,46,1,0,1,2
8477,260,8,9,1,0,1,2
8478,123,100,25,0,1,0,1
8479,80,1,0,1,0,0,1
8480,48,5,24,1,0,0,1
8481,110,11,72,1,1,1,3
8482,275,8,4,0,1,1,2
8483,132,67,84,0,1,0,1
8484,105,75,15,1,0,1,2
8485,253,11,7,1,0,1,2
8486,217,53,76,1,1,1,3
8487,267,99,39,0,0,0,0
8488,281,30,43,0,0,1,1
8489,190,32,3,1,0,0,1
8490,243,52,62,0,1,1,2
8491,20,1,1,1,0,1,2
8492,38,5,95,1,1,1,3
8493,242,29,45,0,1,1,2
8494,126,94,62,1,1,1,3
8495,178,24,49,1,0,0,1
8496,252,97,18,1,1,1,3
8497,173,54,75,0,1,0,1
8498,23,5,2,0,1,1,2
8499,161,39,8,0,1,0,1
8500,10,6,87,1,1,1,3
8501,54,93,29,0,1,1,2
8502,58,100,65,0,0,1,1
8503,133,52,78,1,0,0,1
8504,67,42,44,0,1,0,1
8505,282,99,53,1,1,1,3
8506,134,75,83,0,0,1,1
8507,140,89,44,0,0,1,1
8508,281,54,58,1,1,0,2
8509,260,80,14,1,0,0,1
8510,124,72,31,0,1,0,1
8511,197,75,43,1,0,1,2
8512,105,90,59,0,0,1,1
8513,173,33,84,1,0,0,1
8514,73,83,80,1,0,0,1
8515,155,45,17,1,0,0,1
8516,251,7,16,1,1,0,2
8517,218,63,21,0,0,0,0
8518,274,83,46,1,0,1,2
8519,141,38,99,0,0,0,0
8520,266,38,79,1,1,1,3
8521,161,25,55,0,1,0,1
8522,107,49,38,1,1,0,2
8523,13,79,42,1,1,0,2
8524,130,12,33,1,1,0,2
8525,151,82,93,1,0,0,1
8526,248,52,38,0,0,1,1
8527,132,3,58,1,1,1,3
